row_id,master_table_name,combined_row_type,source_model_period,bank_amount_counting_flag,bank_amount_for_reconciliation,business_allocated_amount_for_reconciliation,is_split_mapping,split_mapping_row_number,split_mapping_total_rows,bank_transaction_id,bank_account_id,bank_account_name,transaction_date,booking_date,value_date,transaction_sequence,direction,bank_amount_original,bank_currency,bank_fx_rate,bank_base_currency,bank_base_currency_amount,running_balance_base,counterparty_raw_name,transaction_description_raw,bank_reference,payment_method,bank_channel,country_hint,merchant_category_hint,is_user_visible,is_duplicate_candidate,is_reversal_candidate,is_internal_transfer_candidate,data_quality_issue_flag,data_quality_issue_type,raw_statement_line,mapping_id,mapping_type,allocated_amount_original,mapping_currency,allocated_amount_base,allocation_ratio,mapping_confidence_truth,platform_payout_id,allocation_status,mapping_explanation,business_event_id,business_event_date,business_event_month,fiscal_year,fiscal_quarter,company_id,region,business_country,customer_id,customer_name,supplier_id,supplier_name,counterparty_standard_name,counterparty_type,business_event_type,revenue_or_cost_category,product_or_service,department,cost_center,project,sales_channel,contract_id,contract_start_date,contract_end_date,ongoing_contract_flag,invoice_number,invoice_date,invoice_amount_original,business_currency,business_base_currency,business_fx_rate,business_base_currency_amount,payment_terms_days,due_date,expected_settlement_date,actual_settlement_date,settlement_status,settlement_lag_days,aging_bucket,partial_settlement_flag,open_amount_original,open_amount_base,overdue_flag,refund_or_reversal_flag,platform_payout_related_flag,generation_method,assumption_level,business_explanation,source_table_trace,customer_type,payout_country_scope,payout_region_scope,duplicate_candidate_group,duplicate_similarity_basis,daily_transaction_sequence
MASTER-0001048,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,-275000.00,-275000.00,FALSE,1,1,BTX-REPAIR-000174,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-09-30,2022-10-01,2022-09-30,235,OUTFLOW,-275000.00,EUR,1.000000,EUR,-275000.00,15497.30,DATADOG EUROPE B.V.,DATA STORAGE / MON COST 2022-09,VREF-COST-PRESSURE-021,SEPA Credit Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-09-30 | -275000.00 | EUR | DATADOG EUROPE B.V. | DATA STORAGE / MON COST 2022-09 | VREF-COST-PRESSURE-021,MAP-REPAIR-0002720,ONE_TO_ONE,-275000.00,EUR,-275000.00,1.000000,0.94,,ALLOCATED,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,BE-COST-PRESSURE-REPAIR-021,2022-09-18,2022-09,2022,Q3,KEEYA_EUROPE_BV,Benelux,Netherlands,,,SUP-DATADOG-EU,Datadog Europe B.V.,Datadog Europe B.V.,SUPPLIER,Growth-stage SaaS cost pressure - Data Storage / Monitoring,Data Storage / Monitoring Cost,Data Storage / Monitoring,Engineering,AI Infrastructure,Core Platform,,CON-SUP-DATADOG-EU-2022,2022-09-18,2024-12-31,FALSE,INV-2022-R-021,2022-09-18,275000.00,EUR,EUR,1.00,-275000.00,12,2022-09-30,2022-09-30,2022-09-30,SETTLED_ON_TIME,12,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,incremental_master_repair,medium,Additional operating cost pressure to make the company resemble a real growth-stage SaaS business.,current master table incremental repair,,,,,,2
MASTER-0001049,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,28897.71,28897.71,FALSE,1,1,BTX-REV-202209-0017,KEEYA-NL-OPER-001,EUR operating account,2022-10-02,2022-10-02,2022-10-03,556,INFLOW,28897.71,EUR,1.000000,EUR,28897.71,6668994.80,ANTWERP,SEPA CT INV-202209-029 ANTWERP LOGISTICS GR,EREF-INV-202209-029,SEPA Credit Transfer,SEPA_BANK_EXPORT,Belgium,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-02 | 28897.71 | EUR | ANTWERP | SEPA CT INV-202209-029 ANTWERP LOGISTICS GR | EREF-INV-202209-029,MAP-0001025,ONE_TO_ONE,28897.71,EUR,28897.71,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-029,2022-09-04,2022-09,2022,Q3,KEEYA_EUROPE_BV,Benelux,Belgium,CUST-BE-018,Antwerp Logistics Group NV,,,Antwerp Logistics Group NV,CUSTOMER,Partner Channel Revenue,Partner Channel Revenue,Partner Accounting Firm Package,Partner Accounting Firm Network,Revenue Operations,Partner Expansion,Marketplace,CT-CUST-BE-018-202209,2022-09-04,2028-08-30,TRUE,INV-202209-029,2022-09-04,28897.71,EUR,EUR,1.00,28897.71,30,2022-10-04,2022-10-04,2022-10-02,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Logistics Company,,,,,1
MASTER-0001050,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,-10277.93,-10277.93,FALSE,1,1,BTX-EXP-202209-0001,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-01,2022-10-02,2022-10-03,236,OUTFLOW,-10277.93,EUR,1.000000,EUR,-10277.93,5219.37,MSFT AZURE,MSFT AZURE CLOUD BILLING 2022-09,VREF-BILL-202209-001,SEPA Transfer,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-01 | -10277.93 | EUR | MSFT AZURE | MSFT AZURE CLOUD BILLING 2022-09 | VREF-BILL-202209-001,MAP-0001023,ONE_TO_ONE,-10277.93,EUR,-10277.93,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202209-001,2022-09-01,2022-09,2022,Q3,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-AZURE,Microsoft Ireland Operations Ltd,Microsoft Ireland Operations Ltd,SUPPLIER,Cloud Infrastructure Cost,Cloud Infrastructure Cost,Cloud Infrastructure Cost,AI Infrastructure,AI Infrastructure,Core Platform,,,2022-09-01,2023-09-01,FALSE,,2022-09-01,10277.93,EUR,EUR,1.00,-10277.93,30,2022-10-01,2022-10-01,2022-10-01,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001051,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,-3627.51,-3627.51,FALSE,1,1,BTX-EXP-202209-0005,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-02,2022-10-02,2022-10-03,237,OUTFLOW,-3627.51,EUR,1.000000,EUR,-3627.51,1591.86,SNOWFLAKE COMPUTING,SNOWFLAKE COMPUTING MONITORING 2022-09,VREF-BILL-202209-005,SEPA Transfer,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-02 | -3627.51 | EUR | SNOWFLAKE COMPUTING | SNOWFLAKE COMPUTING MONITORING 2022-09 | VREF-BILL-202209-005,MAP-0001024,ONE_TO_ONE,-3627.51,EUR,-3627.51,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202209-005,2022-09-03,2022-09,2022,Q3,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-SNOW,Snowflake Computing Netherlands B.V.,Snowflake Computing Netherlands B.V.,SUPPLIER,Data Storage / Monitoring Cost,Data Storage / Monitoring Cost,Data Storage / Monitoring Cost,Engineering,Engineering,Core Platform,,,2022-09-03,2023-09-03,FALSE,,2022-09-03,3627.51,EUR,EUR,1.00,-3627.51,30,2022-10-03,2022-10-03,2022-10-02,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001052,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,47773.60,47773.60,FALSE,1,1,BTX-REV-202209-0012,KEEYA-NL-OPER-001,EUR operating account,2022-10-02,2022-10-03,2022-10-04,557,INFLOW,47773.60,EUR,1.000000,EUR,47773.60,6716768.40,Copenhagen Merchants ApS,SEPA CT INV-202209-020 COPENHAGEN MERCHANTS,EREF-INV-202209-020,SEPA Credit Transfer,SEPA_BANK_EXPORT,Denmark,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-02 | 47773.60 | EUR | Copenhagen Merchants ApS | SEPA CT INV-202209-020 COPENHAGEN MERCHANTS | EREF-INV-202209-020,MAP-0001026,ONE_TO_ONE,47773.60,EUR,47773.60,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-020,2022-09-03,2022-09,2022,Q3,KEEYA_EUROPE_BV,Nordics,Denmark,CUST-DK-010,Copenhagen Merchants ApS,,,Copenhagen Merchants ApS,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Financial Reporting Module,Reporting and Analytics,Revenue Operations,Reporting Dashboard,Marketplace,CT-CUST-DK-010-202209,2022-09-03,2028-08-30,TRUE,INV-202209-020,2022-09-03,47773.60,EUR,EUR,1.00,47773.60,30,2022-10-03,2022-10-03,2022-10-02,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Logistics Company,,,,,2
MASTER-0001053,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,36696.47,36696.47,FALSE,1,1,BTX-REV-202209-0016,KEEYA-NL-OPER-001,EUR operating account,2022-10-03,2022-10-03,2022-10-04,558,INFLOW,36696.47,EUR,1.000000,EUR,36696.47,6753464.87,MEYER KANZLEI PARTNER,DD CORE MEYER KANZLEI PART INV-202209-022,EREF-INV-202209-022,SEPA Credit Transfer,SEPA_BANK_EXPORT,Germany,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-03 | 36696.47 | EUR | MEYER KANZLEI PARTNER | DD CORE MEYER KANZLEI PART INV-202209-022 | EREF-INV-202209-022,MAP-0001028,ONE_TO_ONE,36696.47,EUR,36696.47,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-022-BTX-REV-202209-0016,2022-09-04,2022-09,2022,Q3,KEEYA_EUROPE_BV,DACH,Germany,CUST-DE-011,Meyer Kanzlei Partner,,,Meyer Kanzlei Partner,CUSTOMER,Partner Channel Revenue,Partner Channel Revenue,Partner Accounting Firm Package,Partner Accounting Firm Network,Revenue Operations,Partner Expansion,Direct Sales,CT-CUST-DE-011-202209,2022-09-04,2028-08-30,TRUE,INV-202209-022,2022-09-04,36696.47,EUR,EUR,1.00,36696.47,30,2022-10-04,2022-10-04,2022-10-03,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Logistics Company,,,,,1
MASTER-0001054,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-10,TRUE,8821.08,8821.08,FALSE,1,1,BTX-REV-202210-0008,KEEYA-NL-OPER-001,EUR operating account,2022-10-03,2022-10-03,2022-10-04,559,INFLOW,8821.08,EUR,1.000000,EUR,8821.08,6762285.95,Lumiere Conseil SARL,DD CORE LUMIERE CONSEIL SA INV-202210-013,EREF-INV-202210-013,SEPA Credit Transfer,SEPA_BANK_EXPORT,France,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-03 | 8821.08 | EUR | Lumiere Conseil SARL | DD CORE LUMIERE CONSEIL SA INV-202210-013 | EREF-INV-202210-013,MAP-0001029,ONE_TO_ONE,8821.08,EUR,8821.08,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202210-013,2022-10-02,2022-10,2022,Q4,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-003,Lumiere Conseil SARL,,,Lumiere Conseil SARL,CUSTOMER,OCR / Document Processing Revenue,OCR / Document Processing Revenue,OCR Invoice Capture,Document AI,Revenue Operations,Document AI,Marketplace,CT-CUST-FR-003-202210,2022-10-02,2028-09-29,TRUE,INV-202210-013,2022-10-02,8821.08,EUR,EUR,1.00,8821.08,0,2022-10-02,2022-10-02,2022-10-03,INSTANT_SETTLED,1,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,Consulting Firm,,,,,2
MASTER-0001055,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,-6118.31,-6118.31,FALSE,1,1,BTX-EXP-202209-0002,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-03,2022-10-03,2022-10-04,238,OUTFLOW,-6118.31,EUR,1.000000,EUR,-6118.31,-4526.45,AZURE EU,AZURE PARIS API USAGE 2022-09,VREF-BILL-202209-002,Vendor Bank Transfer,SEPA_BANK_EXPORT,Ireland,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-03 | -6118.31 | EUR | AZURE EU | AZURE PARIS API USAGE 2022-09 | VREF-BILL-202209-002,MAP-0001027,ONE_TO_ONE,-6118.31,EUR,-6118.31,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202209-002,2022-09-05,2022-09,2022,Q3,KEEYA_EUROPE_BV,Europe,Ireland,,,SUP-AZURE,Microsoft Ireland Operations Ltd,Microsoft Ireland Operations Ltd,SUPPLIER,AI API / Token Cost,AI API / Token Cost,AI API / Token Cost,AI Infrastructure,AI Infrastructure,Core Platform,,,2022-09-05,2023-09-05,FALSE,,2022-09-05,6118.31,EUR,EUR,1.00,-6118.31,30,2022-10-05,2022-10-05,2022-10-03,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001056,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,27334.23,27334.23,FALSE,1,1,BTX-REV-202209-0008,KEEYA-NL-OPER-001,EUR operating account,2022-10-03,2022-10-04,2022-10-04,560,INFLOW,27334.23,EUR,1.000000,EUR,27334.23,6789620.18,MILANO,SEPA CT INV-202209-009 MILANO COMMERCE CLOU,EREF-INV-202209-009,SEPA Direct Debit,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-03 | 27334.23 | EUR | MILANO | SEPA CT INV-202209-009 MILANO COMMERCE CLOU | EREF-INV-202209-009,MAP-0001030,ONE_TO_ONE,27334.23,EUR,27334.23,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-009,2022-09-03,2022-09,2022,Q3,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,AI Reconciliation / AI Classification Revenue,AI Reconciliation / AI Classification Revenue,AI Bank Transaction Classification,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Inbound Website,CT-CUST-IT-017-202209,2022-09-03,2028-08-30,TRUE,INV-202209-009,2022-09-03,27334.23,EUR,EUR,1.00,27334.23,30,2022-10-03,2022-10-03,2022-10-03,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,3
MASTER-0001057,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,-4560.67,-4560.67,FALSE,1,1,BTX-EXP-202209-0017,KEEYA-NL-OPER-001,EUR operating account,2022-10-04,2022-10-04,2022-10-05,561,OUTFLOW,-4560.67,EUR,1.000000,EUR,-4560.67,6785059.51,VISSER LEGAL AUDIT,VISSER LEGAL AUDIT BILL-202209-017,VREF-BILL-202209-017,Corporate Card,SEPA_BANK_EXPORT,Netherlands,B2B_SUPPLIER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-04 | -4560.67 | EUR | VISSER LEGAL AUDIT | VISSER LEGAL AUDIT BILL-202209-017 | VREF-BILL-202209-017,MAP-0001031,ONE_TO_ONE,-4560.67,EUR,-4560.67,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-EXP-202209-017,2022-09-05,2022-09,2022,Q3,KEEYA_EUROPE_BV,Europe,Netherlands,,,SUP-PRO,Visser Legal & Audit B.V.,Visser Legal & Audit B.V.,SUPPLIER,Professional Service,Professional Service,Professional Service,Compliance Localization,Compliance,Compliance Localization,,,2022-09-05,2023-09-05,FALSE,,2022-09-05,4560.67,EUR,EUR,1.00,-4560.67,30,2022-10-05,2022-10-05,2022-10-04,SETTLED_ON_TIME,29,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,,,,,,1
MASTER-0001058,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,63444.49,63444.49,FALSE,1,1,BTX-REV-202209-0003,KEEYA-NL-OPER-001,EUR operating account,2022-10-04,2022-10-04,2022-10-05,562,INFLOW,63444.49,EUR,1.000000,EUR,63444.49,6848504.00,Rossi & Partners Studio,SEPA CT INV-202209-003 ROSSI & PARTNERS STU,EREF-INV-202209-003,SEPA Direct Debit,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-04 | 63444.49 | EUR | Rossi & Partners Studio | SEPA CT INV-202209-003 ROSSI & PARTNERS STU | EREF-INV-202209-003,MAP-0001032,ONE_TO_ONE,63444.49,EUR,63444.49,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-003,2022-09-06,2022-09,2022,Q3,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-006,Rossi & Partners Studio,,,Rossi & Partners Studio,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Inbound Website,CT-CUST-IT-006-202209,2022-09-06,2028-08-30,TRUE,INV-202209-003,2022-09-06,63444.49,EUR,EUR,1.00,63444.49,30,2022-10-06,2022-10-06,2022-10-04,SETTLED_ON_TIME,28,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,2
MASTER-0001059,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-10,TRUE,42405.89,9423.53,TRUE,1,3,BTX-REV-202209-0020,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-04,2022-10-04,2022-10-05,239,INFLOW,42405.89,EUR,1.000000,EUR,42405.89,37879.44,Wise Europe SA,WISE BUSINESS PAYOUT 202209-020 EUR 73113.61,WISE-PO-202209-020,Wise,API_EXPORT,France;Italy,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-04 | 42405.89 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202209-020 EUR 73113.61 | WISE-PO-202209-020,MAP-0001033,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,9423.53,EUR,9423.53,0.222222,0.94,PO-WIS-202209-020,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202209-0020-ALLOC-001,2022-10-02,2022-10,2022,Q4,KEEYA_EUROPE_BV,Western Europe,France,CUST-FR-003,Lumiere Conseil SARL,,,Lumiere Conseil SARL,CUSTOMER,Platform Payout Revenue,AI Reconciliation / AI Classification Revenue,Reconciliation Engine,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Marketplace,CT-CUST-FR-003-202209,2022-10-02,2028-08-30,TRUE,INV-202209-019,2022-10-02,9423.53,EUR,EUR,1.00,9423.53,2,2022-10-04,2022-10-04,2022-10-04,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,Consulting Firm,France | Italy,Southern Europe | Western Europe,,,1
MASTER-0001060,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-10,FALSE,0.00,14135.29,TRUE,2,3,BTX-REV-202209-0020,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-04,2022-10-04,2022-10-05,239,INFLOW,42405.89,EUR,1.000000,EUR,42405.89,37879.44,Wise Europe SA,WISE BUSINESS PAYOUT 202209-020 EUR 73113.61,WISE-PO-202209-020,Wise,API_EXPORT,France;Italy,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-04 | 42405.89 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202209-020 EUR 73113.61 | WISE-PO-202209-020,MAP-0001034,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,14135.29,EUR,14135.29,0.333333,0.94,PO-WIS-202209-020,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202209-0020-ALLOC-002,2022-10-02,2022-10,2022,Q4,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-006,Rossi & Partners Studio,,,Rossi & Partners Studio,CUSTOMER,Platform Payout Revenue,AI Reconciliation / AI Classification Revenue,Reconciliation Engine,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Marketplace,CT-CUST-FR-003-202209,2022-10-02,2028-08-30,TRUE,INV-202209-017,2022-10-02,14135.29,EUR,EUR,1.00,14135.29,2,2022-10-04,2022-10-04,2022-10-04,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,France | Italy,Southern Europe | Western Europe,,,1
MASTER-0001061,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-10,FALSE,0.00,18847.07,TRUE,3,3,BTX-REV-202209-0020,KEEYA-PLATFORM-CLEAR-001,platform clearing account,2022-10-04,2022-10-04,2022-10-05,239,INFLOW,42405.89,EUR,1.000000,EUR,42405.89,37879.44,Wise Europe SA,WISE BUSINESS PAYOUT 202209-020 EUR 73113.61,WISE-PO-202209-020,Wise,API_EXPORT,France;Italy,PAYMENT_PROCESSOR,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-04 | 42405.89 | EUR | Wise Europe SA | WISE BUSINESS PAYOUT 202209-020 EUR 73113.61 | WISE-PO-202209-020,MAP-0001035,ONE_BANK_TXN_TO_MULTIPLE_BUSINESS_EVENTS,18847.07,EUR,18847.07,0.444445,0.94,PO-WIS-202209-020,ALLOCATED,Platform processor payout allocated to customer invoice item.,BTX-REV-202209-0020-ALLOC-003,2022-10-02,2022-10,2022,Q4,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-017,Milano Commerce Cloud SRL,,,Milano Commerce Cloud SRL,CUSTOMER,Platform Payout Revenue,AI Reconciliation / AI Classification Revenue,Reconciliation Engine,Reconciliation Engine,Revenue Operations,Reconciliation Engine,Marketplace,CT-CUST-FR-003-202209,2022-10-02,2028-08-30,TRUE,INV-202209-010,2022-10-02,18847.07,EUR,EUR,1.00,18847.07,2,2022-10-04,2022-10-04,2022-10-04,SETTLED_ON_TIME,2,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,TRUE,derived_from_v4_master_platform_split,medium,Platform payout allocation item derived from processor batch.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,France | Italy,Southern Europe | Western Europe,,,1
MASTER-0001062,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,17354.12,17354.12,FALSE,1,1,BTX-REV-202209-0001,KEEYA-NL-OPER-001,EUR operating account,2022-10-05,2022-10-05,2022-10-06,563,INFLOW,17354.12,EUR,1.000000,EUR,17354.12,6865858.12,ROSSI & PARTNERS STUDIO,DD CORE ROSSI & PARTNERS S INV-202209-001,EREF-INV-202209-001,Manual Bank Transfer,SEPA_BANK_EXPORT,Italy,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-05 | 17354.12 | EUR | ROSSI & PARTNERS STUDIO | DD CORE ROSSI & PARTNERS S INV-202209-001 | EREF-INV-202209-001,MAP-0001036,ONE_TO_ONE,17354.12,EUR,17354.12,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-001,2022-09-05,2022-09,2022,Q3,KEEYA_EUROPE_BV,Southern Europe,Italy,CUST-IT-006,Rossi & Partners Studio,,,Rossi & Partners Studio,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Marketplace,CT-CUST-IT-006-202209,2022-09-05,2028-08-30,TRUE,INV-202209-001,2022-09-05,17354.12,EUR,EUR,1.00,17354.12,30,2022-10-05,2022-10-05,2022-10-05,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,E-commerce Seller,,,,,1
MASTER-0001063,keeya_europe_bank_business_master_table,BANK_TO_BUSINESS,2022-09,TRUE,27489.19,27489.19,FALSE,1,1,BTX-REV-202209-0004,KEEYA-NL-OPER-001,EUR operating account,2022-10-05,2022-10-06,2022-10-07,564,INFLOW,27489.19,EUR,1.000000,EUR,27489.19,6893347.31,DUBLIN FREIGHT ANALYTICS LTD,SEPA CT INV-202209-004 DUBLIN FREIGHT ANALY,EREF-INV-202209-004,Manual Bank Transfer,SEPA_BANK_EXPORT,Ireland,B2B_CUSTOMER,TRUE,FALSE,FALSE,FALSE,FALSE,,2022-10-05 | 27489.19 | EUR | DUBLIN FREIGHT ANALYTICS LTD | SEPA CT INV-202209-004 DUBLIN FREIGHT ANALY | EREF-INV-202209-004,MAP-0001038,ONE_TO_ONE,27489.19,EUR,27489.19,1.000000,0.98,,ALLOCATED,Direct bank transaction to business event mapping.,BE-REV-202209-004,2022-09-05,2022-09,2022,Q3,KEEYA_EUROPE_BV,UK & Ireland,Ireland,CUST-IE-007,Dublin Freight Analytics Ltd,,,Dublin Freight Analytics Ltd,CUSTOMER,SaaS Subscription Revenue,SaaS Subscription Revenue,Bank-to-Voucher Automation,Core Automation Platform,Revenue Operations,Core Platform,Inbound Website,CT-CUST-IE-007-202209,2022-09-05,2028-08-30,TRUE,INV-202209-004,2022-09-05,27489.19,EUR,EUR,1.00,27489.19,30,2022-10-05,2022-10-05,2022-10-05,SETTLED_ON_TIME,30,CURRENT,FALSE,0.00,0.00,FALSE,FALSE,FALSE,derived_from_v4_master,low,Business fact derived from V4 operating simulation.,bank_statement_table + bank_business_mapping_table + business_truth_table,SME,,,,,2
